text,emotion
會議上大家都提出了自己的意見，討論也不算激烈，最終決定還是按照原計劃進行。,平淡語氣
我走過這條街已經不止一次，每次經過時，似乎都能看到差不多的景象，沒什麼變化。,平淡語氣
他今天並沒有特別的情緒，只是平靜地說了幾句話，然後就繼續做自己的事。,平淡語氣
這座城市的夜晚總是這樣安靜，街道上偶爾有些人走過，卻也沒有太多的聲音。,平淡語氣
每當到了這個時候，大家都習慣性地準備結束一天的工作，收拾好自己的東西，然後離開。,平淡語氣
他告訴我這個消息時，語氣平淡，似乎他早已習慣了這樣的事情發生，也沒有太多驚訝的感覺。,平淡語氣
你今天看起來不太對勁，是不是身體不舒服？,關切語調
我注意到你最近常常看起來很疲倦，有沒有什麼事情讓你感到壓力？,關切語調
如果你需要幫助或只是想找個人聊聊，我隨時都在。,關切語調
我知道這段時間可能對你很困難，但你不用擔心，我們可以一起面對。,關切語調
聽到你說的這些，我很擔心你的情況，是否有什麼我能幫忙的？,關切語調
你最近似乎很忙，別忘了照顧自己，身體健康最重要。,關切語調
如果你感到累了，記得休息，不要把自己逼得太緊。,關切語調
你的情況讓我很擔心，你還好嗎？如果需要，我隨時願意聽你說。,關切語調
你最近似乎有點焦慮，發生了什麼事嗎？你可以跟我說說看,關切語調
如果你覺得壓力太大，不妨試著放鬆一下，調整一下心情，這樣會更有幫助。,關切語調
太棒了！終於達成了目標，今天的努力都沒有白費！,開心語調
這真是一個令人開心的驚喜，沒想到能遇到這麼開心的事！,開心語調
聽到這個消息真是太高興了，我真心為你感到開心！,開心語調
今天真的很幸運，碰到的每件事都讓我覺得特別開心！,開心語調
這一刻真的是太完美了，一切都變得這麼美好，讓我無法不微笑。,開心語調
終於完成了這件事，現在我可以放鬆一下，真的是一個大解脫！,開心語調
今天的活動真是太有趣了，和朋友們一起度過的時光真是開心無比。,開心語調
我真的是無法忍受這樣的行為，怎麼會有人這麼無理！,憤怒語調
看到這一切，我的心都沉了下來，感覺自己永遠都無法走出這個陰影。,悲傷語調
這已經是我能忍受的極限了，從今天開始，我再也不會讓這種事發生！,憤怒語調
你到底在做什麼！每次我要求的事都做不好，真是讓人憤怒！,憤怒語調
我已經受夠了，為什麼你總是這樣對我！,憤怒語調
當我站在那裡，看到曾經的一切，我的心情越來越沉重，無法停止悲傷。,悲傷語調
即使知道事情無法改變，我依然無法抑制內心的悲痛，這種感覺太痛苦了。,悲傷語調
你真的相信這樣能解決問題嗎？我有些懷疑。,疑問語調
你為什麼會做出這個決定？我真的是很困惑。,疑問語調
哇，這真的讓我大開眼界，我從來沒想到過會是這樣！,驚奇語調
真的嗎？這太不可思議了，我完全沒有預料到！,驚奇語調
你說的是不是真的？我真的是難以置信！,驚奇語調
這真是太出乎意料了，我完全沒有預見到會有這樣的結果！,驚奇語調
聽到這些話，我心裡充滿了厭惡，這簡直不能忍。,厭惡語調
今天的會議時間改了，從下午三點移到五點。,平淡語氣
那條街最近在施工，騎車過去要繞路比較安全。,平淡語氣
他剛剛說，下午要出去一趟，應該晚點才回來。,平淡語氣
這家店的麵包很好吃，特別是他們的牛角麵包，很值得試試。,平淡語氣
下週開始，天氣可能會變冷，記得多加件衣服。,平淡語氣
今天老師在課堂上提到，期中考的範圍只到第五章,平淡語氣
店裡的燈泡壞了，剛才我已經換了一個新的。,平淡語氣
我剛從便利商店買了點零食，要不要一起吃？,平淡語氣
水壺裡的水燒開了，記得拔掉插頭。,平淡語氣
昨天在電視上看到一個新的紀錄片，看起來挺有意思的。,平淡語氣
你怎麼看起來心情不好？有什麼事想跟我說嗎？,關切語調
這麼晚了你還在外面，要不要我去接你回來？,關切語調
早上出門時看你沒吃早餐，等一下要不要一起吃點東西？,關切語調
聽說你最近換了工作，還適應得了嗎？,關切語調
你的手怎麼受傷了？是不是在哪裡摔倒了？,關切語調
如果有什麼解決不了的問題，隨時可以告訴我，我會幫忙的。,關切語調
這個週末不用加班了吧？記得好好休息。,關切語調
這件事你先別擔心，交給我處理就好了。,關切語調
你今天臉色不太好，是不是昨晚沒睡好？,關切語調
生日快樂！這是我們一起準備的驚喜，希望你喜歡！,開心語調
看吧，我就說你一定行的，你真的讓我刮目相看！,開心語調
哈哈哈，剛剛那個笑話真的超好笑，我笑到肚子都痛了！,開心語調
我終於完成了！這是我這段時間最有成就感的事情！,開心語調
你怎麼這麼貼心，這真是我收到過最棒的禮物！,開心語調
天氣這麼好，我們乾脆出門玩一天吧！,開心語調
終於見到你了！真的好久不見了，我超想你的！,開心語調
剛剛廚房的燈閃了一下，我覺得需要換燈泡了。,平淡語氣
他說下週回來，應該會先去看阿嬤。,平淡語氣
書架最左邊的那本小說是新的，剛從書局買回來的。,平淡語氣
路上車很多，應該是因為今天是假日。,平淡語氣
桌上的咖啡涼了，你是不是忘記喝了？,平淡語氣
剛才的通知說，會議改到下午三點進行。,平淡語氣
冰箱裡的牛奶快過期了，記得趕快喝掉。,平淡語氣
你看起來有點累，要不要先休息一會兒？,關切語調
這幾天天氣轉涼了，記得多穿件外套。,關切語調
你的手怎麼受傷了？嚴不嚴重，要不要去醫院檢查一下？,關切語調
早上忘了問你，面試結果怎麼樣？還順利嗎？,關切語調
最近晚上都很冷，記得蓋好被子才睡覺。,關切語調
你剛剛吃東西太快了，小心不要噎到。,關切語調
不要太自責，這件事本來就不是你的錯。,關切語調
哈哈！你剛剛的表情真的超有趣！,開心語調
這是我最近最開心的一天，真的太感謝你了！,開心語調
我們終於成功了！這一切的努力都值得了！,開心語調
生日快樂！這是我準備很久的禮物，希望你會喜歡！,開心語調
今天的陽光真好，讓人心情都變得特別輕鬆！,開心語調
你真的好厲害，我真是越來越佩服你了！,開心語調
太好了！這麼棒的計劃一定會成功的！,開心語調
這次旅行真是超級好玩，我還想再來一次！,開心語調
你什麼意思？這根本是污衊我！,憤怒語調
我已經再三忍讓了，但你還是這麼不尊重我！,憤怒語調
再這樣下去，我真的不想再忍了！,憤怒語調
你是不是從來沒有考慮過我的感受？,憤怒語調
我說過很多次了，為什麼你還是不聽！,憤怒語調
這種行為真的讓人無法接受！,憤怒語調
我真的很努力了，但還是沒辦法挽回什麼。,悲傷語調
為什麼要這樣結束？我以為我們還有機會。,悲傷語調
那天的雨聲一直在我耳邊，我怎麼也忘不了。,悲傷語調
有時候，我覺得自己像個失敗者，一無所有,悲傷語調
每次想到她離開時的樣子，我就忍不住想哭。,悲傷語調
這條路走得好長，可是越走越覺得孤單。,悲傷語調
明明那麼親近，為什麼最後還是變成了陌生人？,悲傷語調
夢裡她笑得那麼真，可是醒來卻只有我一個人。,悲傷語調
原來，最痛苦的不是分開，而是明知道沒辦法重來。,悲傷語調
你真的相信，這一切會有改變嗎？,疑問語調
為什麼他說走就走，什麼都不留下？,悲傷語調
你怎麼知道這條路是對的？我們是不是應該再想想？,疑問語調
這些年來，你有沒有真正快樂過？,疑問語調
這樣做真的公平嗎？對每個人來說都是一樣的嗎？,疑問語調
我們真的沒有其他選擇了嗎？非得這樣走下去？,疑問語調
那天的電話到底是什麼意思？你為什麼不說清楚？,疑問語調
你這樣說，是不是代表著你其實也不確定？,疑問語調
這樣做，真的值得嗎？付出的代價會不會太大了,疑問語調
你從一開始就知道結局，為什麼還讓我選擇？,疑問語調
哇！原來這裡藏著這麼美的風景！,驚奇語調
真的嗎？這也太不可思議了吧！,驚奇語調
天啊！你居然完成了這麼困難的事情！,驚奇語調
我沒想到他會說這樣的話，簡直讓人目瞪口呆！,驚奇語調
這幅畫是你畫的？天啊，真是太美了！,驚奇語調
怎麼可能！這跟我預想的完全不一樣啊！,驚奇語調
原來這一切都是真的，我以為是個玩笑！,驚奇語調
你怎麼知道這些？簡直像通靈一樣！,驚奇語調
我居然抽中了頭獎，這簡直是奇蹟啊！,驚奇語調
天啊！這是我看過最棒的表演！,驚奇語調
聽你說話就像在聽一場無聊的長篇大論。,厭惡語調
這樣的行為真的讓人很不舒服，你到底懂不懂禮貌？,厭惡語調
這道菜根本就沒熟，誰受得了這味道？,厭惡語調
每次看到他那副樣子，我都想直接轉身離開。,厭惡語調
這地方真是讓人待不下去，空氣都覺得髒。,厭惡語調
今天的風向有點怪，可能會有山火的風險。,平淡語氣
當時我們什麼都不知道，直到電話響起。,平淡語氣
他只說了一句話，就讓全場安靜了下來。,平淡語氣
早餐店的老闆很早就認識他了，說他總是點同樣的東西。,平淡語氣
那天的婚禮，有個奇怪的客人，也就是那個鬼。,平淡語氣
你的車票掉了，是不是想回家？,平淡語氣
她只是靜靜地站在那裡，什麼也沒說。,平淡語氣
事情結束後，我們就沒再聯絡了，各自過著自己的生活。,平淡語氣
他說，天空是灰的，可我們還是得往前走。,平淡語氣
如果你仔細看，這杯飲料其實是有兩層的。,平淡語氣
如果有什麼事不順心，可以告訴我，我願意聽。,關切語調
這樣熬夜真的對身體不好，休息一下吧。,關切語調
你還好嗎？我聽說今天發生了一些不愉快的事情。,關切語調
那個早餐好吃嗎？下次我幫你多帶一份。,關切語調
別擔心，我會陪著你，直到事情解決為止。,關切語調
